
2017-10-16

('AE_4 Epoch:', '0046', 'cost=', '0.280897498')
('AE_4 Epoch:', '0047', 'cost=', '0.280694067')
('AE_4 Epoch:', '0048', 'cost=', '0.280497044')
('AE_4 Epoch:', '0049', 'cost=', '0.280305088')
('AE_4 Epoch:', '0050', 'cost=', '0.280120790')

2017-10-17

('MLP Epoch:', '0001', 'cost=', '1.829066515')
('MLP Epoch:', '0002', 'cost=', '0.695376158')
('MLP Epoch:', '0003', 'cost=', '0.570287347')
('Validation accuracy', '0.798760295')
('MLP Epoch:', '0004', 'cost=', '17.765893936')
('MLP Epoch:', '0005', 'cost=', '1.051032782')
('MLP Epoch:', '0006', 'cost=', '0.685166299')
('Validation accuracy', '0.634530246')
('MLP Epoch:', '0007', 'cost=', '20.802253723')
('MLP Epoch:', '0008', 'cost=', '0.392495453')
('MLP Epoch:', '0009', 'cost=', '0.316272765')
('Validation accuracy', '0.815920234')
('MLP Epoch:', '0010', 'cost=', '2.159551144')
('MLP Epoch:', '0011', 'cost=', '0.277077615')
('MLP Epoch:', '0012', 'cost=', '0.641876698')
('Validation accuracy', '0.698970377')
('MLP Epoch:', '0013', 'cost=', '0.619741440')
('MLP Epoch:', '0014', 'cost=', '0.308029592')
('MLP Epoch:', '0015', 'cost=', '0.421279818')
('Validation accuracy', '0.788870275')
('MLP Epoch:', '0016', 'cost=', '0.384017646')
('MLP Epoch:', '0017', 'cost=', '16.737863541')
('MLP Epoch:', '0018', 'cost=', '0.550817490')
('Validation accuracy', '0.797880292')
('MLP Epoch:', '0019', 'cost=', '2.304293633')
('MLP Epoch:', '0020', 'cost=', '2.561995029')
('MLP Epoch:', '0021', 'cost=', '0.849232078')
('Validation accuracy', '0.548460126')
('MLP Epoch:', '0022', 'cost=', '2.170415878')
('MLP Epoch:', '0023', 'cost=', '0.047220305')
('MLP Epoch:', '0024', 'cost=', '33.512107849')
('Validation accuracy', '0.790870368')
('MLP Epoch:', '0025', 'cost=', '0.700625181')
('MLP Epoch:', '0026', 'cost=', '1.179069638')
('MLP Epoch:', '0027', 'cost=', '1.085610747')
('Validation accuracy', '0.799620271')
('MLP Epoch:', '0028', 'cost=', '0.795506716')
('MLP Epoch:', '0029', 'cost=', '0.623005688')
('MLP Epoch:', '0030', 'cost=', '1.325828671')
('Validation accuracy', '0.650170267')
('MLP Epoch:', '0031', 'cost=', '2.454785585')
('MLP Epoch:', '0032', 'cost=', '0.693622291')
('MLP Epoch:', '0033', 'cost=', '5.115379333')
('Validation accuracy', '0.752380431')
('MLP Epoch:', '0034', 'cost=', '3.629482985')
('MLP Epoch:', '0035', 'cost=', '0.735398650')
('MLP Epoch:', '0036', 'cost=', '1.108231425')
('Validation accuracy', '0.822080255')
('MLP Epoch:', '0037', 'cost=', '4.141021252')
('MLP Epoch:', '0038', 'cost=', '5.161562920')
('MLP Epoch:', '0039', 'cost=', '1.145663261')
('Validation accuracy', '0.786600351')
('MLP Epoch:', '0040', 'cost=', '0.401699424')
('MLP Epoch:', '0041', 'cost=', '1.062544823')
('MLP Epoch:', '0042', 'cost=', '2.245970488')
('Validation accuracy', '0.726790428')
('MLP Epoch:', '0043', 'cost=', '8.525789261')
('MLP Epoch:', '0044', 'cost=', '2.061606407')
('MLP Epoch:', '0045', 'cost=', '2.652621508')
('Validation accuracy', '0.772670388')
('MLP Epoch:', '0046', 'cost=', '1.188041568')
('MLP Epoch:', '0047', 'cost=', '13.356144905')
('MLP Epoch:', '0048', 'cost=', '0.794561923')
('Validation accuracy', '0.757700443')
('MLP Epoch:', '0049', 'cost=', '0.323531091')
('MLP Epoch:', '0050', 'cost=', '0.551670313')
('MLP Epoch:', '0051', 'cost=', '0.786428869')
('Validation accuracy', '0.747730374')
('MLP Epoch:', '0052', 'cost=', '5.712027073')
('MLP Epoch:', '0053', 'cost=', '2.749871254')
('MLP Epoch:', '0054', 'cost=', '1.742512941')
('Validation accuracy', '0.830540180')
('MLP Epoch:', '0055', 'cost=', '6.261849403')
('MLP Epoch:', '0056', 'cost=', '5.141944885')
('MLP Epoch:', '0057', 'cost=', '2.453390121')
('Validation accuracy', '0.829050183')
('MLP Epoch:', '0058', 'cost=', '0.475009978')
('MLP Epoch:', '0059', 'cost=', '12.233784676')
('MLP Epoch:', '0060', 'cost=', '2.321361542')
('Validation accuracy', '0.823370218')
('MLP Epoch:', '0061', 'cost=', '50.900588989')
('MLP Epoch:', '0062', 'cost=', '1.980543137')
('MLP Epoch:', '0063', 'cost=', '5.496700287')
('Validation accuracy', '0.808300257')
('MLP Epoch:', '0064', 'cost=', '4.305757523')
('MLP Epoch:', '0065', 'cost=', '0.432834148')
('MLP Epoch:', '0066', 'cost=', '0.660951376')
('Validation accuracy', '0.795460224')
('MLP Epoch:', '0067', 'cost=', '6.590756416')
('MLP Epoch:', '0068', 'cost=', '4.975559235')
('MLP Epoch:', '0069', 'cost=', '0.803734064')
('Validation accuracy', '0.825550199')
('MLP Epoch:', '0070', 'cost=', '0.585449219')
('MLP Epoch:', '0071', 'cost=', '2.673250675')
('MLP Epoch:', '0072', 'cost=', '2.328125000')
('Validation accuracy', '0.793620348')
('MLP Epoch:', '0073', 'cost=', '1.115857840')
('MLP Epoch:', '0074', 'cost=', '1.757164717')
('MLP Epoch:', '0075', 'cost=', '0.275922298')
('Validation accuracy', '0.815510273')
('MLP Epoch:', '0076', 'cost=', '2.139149427')
('MLP Epoch:', '0077', 'cost=', '0.399081171')
('MLP Epoch:', '0078', 'cost=', '0.190794110')
('Validation accuracy', '0.830360174')
('MLP Epoch:', '0079', 'cost=', '0.891101182')
('MLP Epoch:', '0080', 'cost=', '0.417855144')
('MLP Epoch:', '0081', 'cost=', '2.540945053')
('Validation accuracy', '0.736900389')
('MLP Epoch:', '0082', 'cost=', '2.069277763')
('MLP Epoch:', '0083', 'cost=', '0.266025037')
('MLP Epoch:', '0084', 'cost=', '0.831611872')
('Validation accuracy', '0.760730326')
('MLP Epoch:', '0085', 'cost=', '1.223428011')
('MLP Epoch:', '0086', 'cost=', '0.378208637')
('MLP Epoch:', '0087', 'cost=', '0.221433431')
('Validation accuracy', '0.803540349')
('MLP Epoch:', '0088', 'cost=', '1.094404936')
('MLP Epoch:', '0089', 'cost=', '3.401578665')
('MLP Epoch:', '0090', 'cost=', '0.241716892')
('Validation accuracy', '0.805830359')
('MLP Epoch:', '0091', 'cost=', '0.451605737')
('MLP Epoch:', '0092', 'cost=', '0.095005527')
('MLP Epoch:', '0093', 'cost=', '0.292815149')
('Validation accuracy', '0.829530180')
('MLP Epoch:', '0094', 'cost=', '0.734570742')
('MLP Epoch:', '0095', 'cost=', '5.180494308')
('MLP Epoch:', '0096', 'cost=', '2.281046629')
('Validation accuracy', '0.806540251')
('MLP Epoch:', '0097', 'cost=', '1.194212198')
('MLP Epoch:', '0098', 'cost=', '4.290819168')
('MLP Epoch:', '0099', 'cost=', '0.653812170')
('Validation accuracy', '0.787590325')
('MLP Epoch:', '0100', 'cost=', '1.331539392')
('MLP Epoch:', '0101', 'cost=', '0.358283341')
('MLP Epoch:', '0102', 'cost=', '1.329697847')
('Validation accuracy', '0.821870208')
('MLP Epoch:', '0103', 'cost=', '0.610168338')
('MLP Epoch:', '0104', 'cost=', '0.893712223')
('MLP Epoch:', '0105', 'cost=', '0.277032316')
('Validation accuracy', '0.806470275')
('MLP Epoch:', '0106', 'cost=', '0.165362686')
('MLP Epoch:', '0107', 'cost=', '0.314461112')
('MLP Epoch:', '0108', 'cost=', '0.154705048')
('Validation accuracy', '0.828030169')
('MLP Epoch:', '0109', 'cost=', '0.587055504')
('MLP Epoch:', '0110', 'cost=', '0.294762850')
('MLP Epoch:', '0111', 'cost=', '0.632474363')
('Validation accuracy', '0.731920362')
('MLP Epoch:', '0112', 'cost=', '0.385217726')
('MLP Epoch:', '0113', 'cost=', '0.483026326')
('MLP Epoch:', '0114', 'cost=', '0.146776885')
('Validation accuracy', '0.823760271')
('MLP Epoch:', '0115', 'cost=', '0.918689132')
('MLP Epoch:', '0116', 'cost=', '1.167624712')
('MLP Epoch:', '0117', 'cost=', '1.569880009')
('Validation accuracy', '0.824680150')
('MLP Epoch:', '0118', 'cost=', '0.338384181')
('MLP Epoch:', '0119', 'cost=', '0.311350733')
('MLP Epoch:', '0120', 'cost=', '0.195820734')
('Validation accuracy', '0.830970168')
('MLP Epoch:', '0121', 'cost=', '0.136060730')
('MLP Epoch:', '0122', 'cost=', '0.216329008')
('MLP Epoch:', '0123', 'cost=', '0.154663831')
('Validation accuracy', '0.831760168')
('MLP Epoch:', '0124', 'cost=', '0.093228817')
('MLP Epoch:', '0125', 'cost=', '0.164411157')
('MLP Epoch:', '0126', 'cost=', '0.493768841')
('Validation accuracy', '0.822960317')
('MLP Epoch:', '0127', 'cost=', '0.349422276')
('MLP Epoch:', '0128', 'cost=', '0.387105316')
('MLP Epoch:', '0129', 'cost=', '0.118130207')
('Validation accuracy', '0.825300276')
('MLP Epoch:', '0130', 'cost=', '0.095381476')
('MLP Epoch:', '0131', 'cost=', '0.135492176')
('MLP Epoch:', '0132', 'cost=', '0.192393899')
('Validation accuracy', '0.830150187')
('MLP Epoch:', '0133', 'cost=', '1.335970759')
('MLP Epoch:', '0134', 'cost=', '0.200143516')
('MLP Epoch:', '0135', 'cost=', '0.160005689')
('Validation accuracy', '0.830470145')
('MLP Epoch:', '0136', 'cost=', '0.195448190')
('MLP Epoch:', '0137', 'cost=', '0.419751048')
('MLP Epoch:', '0138', 'cost=', '0.223735288')
('Validation accuracy', '0.827270210')
('MLP Epoch:', '0139', 'cost=', '0.328491330')
('MLP Epoch:', '0140', 'cost=', '0.211430818')
